"site","country","longitude","latitude","species","count","family","genus","binomial","endemism","cultivated","plant_height","seed_mass","sla","wood_density"
44852295,"Italy",4485000,2295000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44852305,"Italy",4485000,2305000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44852305,"Italy",4485000,2305000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44951525,"Sicily",4495000,1525000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
44951525,"Sicily",4495000,1525000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44951525,"Sicily",4495000,1525000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44951535,"Sicily",4495000,1535000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
44951535,"Sicily",4495000,1535000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44951535,"Sicily",4495000,1535000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44952105,"Italy",4495000,2105000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952145,"Italy",4495000,2145000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44952195,"Italy",4495000,2195000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44952205,"Italy",4495000,2205000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952205,"Italy",4495000,2205000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44952215,"Italy",4495000,2215000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952215,"Italy",4495000,2215000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44952215,"Italy",4495000,2215000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44952225,"Italy",4495000,2225000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952235,"Italy",4495000,2235000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952245,"Italy",4495000,2245000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952265,"Italy",4495000,2265000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44952275,"Italy",4495000,2275000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44952285,"Italy",4495000,2285000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44952285,"Italy",4495000,2285000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952285,"Italy",4495000,2285000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44952285,"Italy",4495000,2285000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44952285,"Italy",4495000,2285000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44952295,"Italy",4495000,2295000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44952305,"Italy",4495000,2305000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45051525,"Sicily",4505000,1525000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
45051525,"Sicily",4505000,1525000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45051525,"Sicily",4505000,1525000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
45051655,"Sicily",4505000,1655000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45052085,"Italy",4505000,2085000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45052085,"Italy",4505000,2085000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
45052185,"Italy",4505000,2185000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
45052185,"Italy",4505000,2185000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45052195,"Italy",4505000,2195000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45052195,"Italy",4505000,2195000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45052205,"Italy",4505000,2205000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
45052205,"Italy",4505000,2205000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45052205,"Italy",4505000,2205000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45052205,"Italy",4505000,2205000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45052205,"Italy",4505000,2205000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45052225,"Italy",4505000,2225000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
45052225,"Italy",4505000,2225000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45052225,"Italy",4505000,2225000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45052225,"Italy",4505000,2225000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
45052235,"Italy",4505000,2235000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45052235,"Italy",4505000,2235000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45052235,"Italy",4505000,2235000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
45052265,"Italy",4505000,2265000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45052265,"Italy",4505000,2265000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45052265,"Italy",4505000,2265000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45052275,"Italy",4505000,2275000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
45052275,"Italy",4505000,2275000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45052275,"Italy",4505000,2275000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45052295,"Italy",4505000,2295000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45052295,"Italy",4505000,2295000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45052295,"Italy",4505000,2295000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45052295,"Italy",4505000,2295000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
45052305,"Italy",4505000,2305000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45052305,"Italy",4505000,2305000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45052305,"Italy",4505000,2305000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45052305,"Italy",4505000,2305000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
45152065,"Italy",4515000,2065000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45152065,"Italy",4515000,2065000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
45152065,"Italy",4515000,2065000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45152065,"Italy",4515000,2065000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
45152075,"Italy",4515000,2075000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
45152095,"Italy",4515000,2095000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
45152125,"Italy",4515000,2125000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45152155,"Italy",4515000,2155000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152175,"Italy",4515000,2175000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45152205,"Italy",4515000,2205000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45152205,"Italy",4515000,2205000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45152225,"Italy",4515000,2225000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152225,"Italy",4515000,2225000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45152235,"Italy",4515000,2235000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152235,"Italy",4515000,2235000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45152255,"Italy",4515000,2255000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152265,"Italy",4515000,2265000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152265,"Italy",4515000,2265000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45152295,"Italy",4515000,2295000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152295,"Italy",4515000,2295000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45152305,"Italy",4515000,2305000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152305,"Italy",4515000,2305000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45152315,"Italy",4515000,2315000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45152315,"Italy",4515000,2315000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
45251655,"Sicily",4525000,1655000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45251665,"Sicily",4525000,1665000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45252065,"Italy",4525000,2065000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45252065,"Italy",4525000,2065000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
45252065,"Italy",4525000,2065000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
45252065,"Italy",4525000,2065000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
45252075,"Italy",4525000,2075000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
45252155,"Italy",4525000,2155000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45252165,"Italy",4525000,2165000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45252175,"Italy",4525000,2175000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252185,"Italy",4525000,2185000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252205,"Italy",4525000,2205000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252205,"Italy",4525000,2205000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45252205,"Italy",4525000,2205000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45252215,"Italy",4525000,2215000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252215,"Italy",4525000,2215000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45252215,"Italy",4525000,2215000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45252225,"Italy",4525000,2225000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252225,"Italy",4525000,2225000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45252255,"Italy",4525000,2255000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
45252255,"Italy",4525000,2255000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252255,"Italy",4525000,2255000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45252265,"Italy",4525000,2265000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252275,"Italy",4525000,2275000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252275,"Italy",4525000,2275000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
45252275,"Italy",4525000,2275000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45252285,"Italy",4525000,2285000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
45252285,"Italy",4525000,2285000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45252285,"Italy",4525000,2285000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45252295,"Italy",4525000,2295000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45252305,"Italy",4525000,2305000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45352145,"Italy",4535000,2145000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45352155,"Italy",4535000,2155000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
45352155,"Italy",4535000,2155000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45352165,"Italy",4535000,2165000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45352175,"Italy",4535000,2175000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
45352175,"Italy",4535000,2175000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
45352175,"Italy",4535000,2175000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
45352185,"Italy",4535000,2185000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
